,Epochs,Current_State,Pit_Position,Goal_Position,Wall_Position,Action,Reward,Next_State,Epsilon_Boolean,Q_Max,Q1_Current,Q2_Current,Q3_Current,Q4_Current,Q1_Next,Q2_Next,Q3_Next,Q4_Next,Q_Next_Max,Y
30910,4151,7,9,10,4,2,-1,6,0,9.001648902893066,4.1611409187316895,7.4089155197143555,9.001648902893066,6.89393424987793,4.666568756103516,9.91176700592041,6.708344459533691,5.578843593597412,9.91176700592041,7.9205903053283695
30911,4151,6,9,10,4,1,10,10,0,9.96588897705078,4.668330669403076,9.96588897705078,6.799183368682861,5.621837139129639,7.691616535186768,8.905537605285645,3.0549464225769043,8.36034870147705,8.905537605285645,10.0
30915,4153,7,9,15,5,3,-1,7,0,7.713565826416016,5.543898105621338,7.69662618637085,5.719029903411865,7.713565826416016,5.527691841125488,7.726802825927734,5.735574245452881,7.731288433074951,7.731288433074951,5.958159589767456
30918,4153,10,9,15,5,3,-1,11,0,9.045645713806152,6.452497959136963,8.45409870147705,-0.1485297381877899,9.045645713806152,6.853400230407715,9.37687873840332,6.807267189025879,9.054572105407717,9.37687873840332,7.439190864562988
30919,4153,11,9,15,5,1,10,15,0,9.313217163085938,6.817809104919434,9.313217163085938,6.749896049499512,8.896141052246094,7.503839492797852,7.217238426208496,6.954422473907471,8.343873023986816,8.343873023986816,10.0
30920,4154,0,2,10,6,1,-1,4,0,5.138160705566406,4.10891056060791,5.138160705566406,2.765647649765014,3.6689183712005615,4.186785697937012,6.611626625061035,4.315869331359863,4.668336868286133,6.611626625061035,4.950463962554932
30921,4154,4,2,10,6,1,-1,8,0,6.664695739746094,4.218110084533691,6.664695739746094,4.359261989593506,4.695221900939941,6.424582481384277,5.245287418365479,4.738125801086426,8.056920051574707,8.056920051574707,6.2512280464172365
30922,4154,8,2,10,6,3,-1,9,0,8.089530944824219,6.460945129394531,5.295462608337402,4.794636249542236,8.089530944824219,8.052313804626465,6.8594069480896,7.412356853485107,9.03465175628662,9.03465175628662,7.131186580657959
30923,4154,9,2,10,6,3,10,10,0,9.06472873687744,8.09261417388916,6.91864538192749,7.501231670379639,9.06472873687744,6.323354721069336,8.18094253540039,7.753018379211426,7.968737602233887,8.18094253540039,10.0
30926,4156,10,5,2,15,0,-1,6,0,7.416569709777832,7.416569709777832,4.890436172485352,3.3736062049865723,6.011410713195801,10.254798889160156,7.906813621520996,-1.6366454362869265,6.355802536010742,10.254798889160156,8.229319000244141
30927,4156,6,5,2,15,0,10,2,0,10.255836486816406,10.255836486816406,7.897093296051025,-1.654968023300171,6.373805046081543,8.764915466308594,7.603163242340088,6.6644606590271,9.302104949951172,9.302104949951172,10.0
30928,4157,7,10,6,8,2,10,6,0,8.033153533935547,6.795101642608643,5.57919979095459,8.033153533935547,6.532463073730469,6.139872550964356,2.921828508377075,7.221278190612793,6.8904337882995605,7.221278190612793,10.0
30929,4158,14,13,11,1,3,-1,15,0,8.491650581359863,8.443733215332031,6.2320556640625,5.752314567565918,8.491650581359863,10.413504600524902,8.972184181213379,7.031668186187744,9.572220802307127,10.413504600524902,8.372154140472412
30931,4159,7,4,11,2,1,10,11,0,9.597939491271973,3.047210454940796,9.597939491271973,6.241726398468018,7.320525646209717,6.630908012390137,8.25882625579834,8.070920944213867,9.542222023010254,9.542222023010254,10.0
30932,4160,3,2,5,11,1,-1,7,0,5.282472133636475,3.4633023738861084,5.282472133636475,4.952211380004883,4.541022777557373,0.8962887525558472,3.3373031616210938,7.55012321472168,5.238387584686279,7.55012321472168,5.795110893249512
30933,4160,7,2,5,11,2,-1,6,0,7.558927536010742,0.8953844904899597,3.3322558403015137,7.558927536010742,5.241634368896484,-0.7528342604637146,4.409429550170898,10.567039489746094,5.960587024688721,10.567039489746094,8.510335540771484
30934,4160,6,2,5,11,2,10,5,0,10.580098152160645,-0.7349493503570557,4.397029876708984,10.580098152160645,5.951662540435791,6.247610569000244,7.181728363037109,7.990065574645996,6.844355583190918,7.990065574645996,10.0
30936,4161,15,13,11,4,0,10,11,0,9.07675552368164,9.07675552368164,7.615300178527832,6.3578715324401855,8.70700454711914,6.302758693695068,8.976486206054688,8.514330863952637,10.48422145843506,10.48422145843506,10.0
30937,4162,7,11,14,15,2,-1,6,0,3.0010385513305664,2.4167234897613525,1.55284583568573,3.0010385513305664,1.645580530166626,4.098345279693604,6.740100383758545,0.7415491342544556,0.244999349117279,6.740100383758545,5.06609034538269
30940,4162,9,11,14,15,3,-1,10,0,7.517723083496094,3.719229221343994,7.029681205749512,3.788266181945801,7.517723083496094,3.950000286102295,8.269128799438477,2.700695514678955,0.8166716694831848,8.269128799438477,6.442215919494629
30941,4162,10,11,14,15,1,10,14,0,8.25960922241211,3.934022665023804,8.25960922241211,2.693063974380493,0.8179342746734619,6.293395042419434,6.96439266204834,5.368283271789551,3.3846263885498047,6.96439266204834,10.0
30942,4163,12,8,0,7,3,-1,13,0,4.310476779937744,-0.9258205890655518,0.8841514587402344,1.8476595878601076,4.310476779937744,3.1127071380615234,2.5609710216522217,1.3027232885360718,2.982932806015014,3.1127071380615234,1.801436424255371
30944,4163,9,8,0,7,0,-1,5,0,6.1345391273498535,6.1345391273498535,4.649839878082275,-1.1402214765548706,4.752740859985352,9.154555320739746,4.85254430770874,6.359213352203369,5.226064205169678,9.154555320739746,7.239099788665772
30947,4163,2,8,0,7,2,-1,1,0,8.079458236694336,7.614654064178467,4.1302995681762695,8.079458236694336,6.200887680053711,8.980537414550781,7.486116886138916,9.592645645141602,8.163069725036621,9.592645645141602,7.633381080627442
30948,4163,1,8,0,7,2,10,0,0,9.545559883117676,8.956563949584961,7.475266456604004,9.545559883117676,8.124055862426758,7.235005378723144,5.670940399169922,6.42608118057251,7.688394546508789,7.688394546508789,10.0
30949,4164,6,8,12,10,2,-1,5,0,3.863293886184693,1.8812947273254397,1.1307785511016846,3.863293886184693,1.2718170881271362,3.606523513793945,5.681700706481934,3.44266676902771,1.817872405052185,5.681700706481934,4.11353063583374
30950,4164,5,8,12,10,1,-1,9,0,5.660189151763916,3.564445972442627,5.660189151763916,3.3574259281158447,1.7825740575790403,4.560103893280029,7.848289489746094,1.5534448623657229,1.5561105012893677,7.848289489746094,6.0634605407714846
30954,4165,10,8,13,14,1,-1,10,0,7.521364688873291,3.032646417617798,7.521364688873291,7.34740686416626,5.895893096923828,3.063640117645264,7.58337926864624,7.407286643981934,5.902124404907227,7.58337926864624,5.825041341781616
30956,4165,9,8,13,14,1,10,13,0,8.936156272888184,5.595612525939941,8.936156272888184,0.0366168469190597,5.403024196624756,5.193050384521484,5.797931671142578,4.6793532371521,3.084206342697144,5.797931671142578,10.0
30957,4166,13,0,1,11,0,-1,9,0,5.673319339752197,5.673319339752197,2.9489214420318604,3.4508161544799805,2.855379104614258,8.885138511657715,3.8862464427948,4.795173645019531,4.438068389892578,8.885138511657715,6.996624660491944
30968,4166,4,0,1,11,3,-1,5,0,6.614834308624268,5.865351676940918,3.464569091796875,6.018187999725342,6.614834308624268,9.218461990356444,4.506558895111084,4.73077392578125,5.815102577209473,9.218461990356444,7.296615791320802
30969,4166,5,0,1,11,0,10,1,0,9.193370819091797,9.193370819091797,4.510108947753906,4.705738544464111,5.814970970153809,8.544841766357422,7.082069396972656,8.565369606018066,7.412613868713379,8.565369606018066,10.0
30973,4167,11,10,6,3,0,-1,7,0,7.391243457794189,7.391243457794189,4.528007984161377,4.106472969055176,5.231569290161133,6.690034866333008,6.807945251464844,9.317028999328612,6.998950004577637,9.317028999328612,7.385326099395753
30974,4167,7,10,6,3,2,10,6,0,9.383049011230469,6.736666679382324,6.827643871307373,9.383049011230469,6.970052242279053,4.747771739959717,4.707187175750732,7.409470081329346,5.864481449127197,7.409470081329346,10.0
30975,4168,1,11,9,8,1,-1,5,0,6.788456439971924,5.789478302001953,6.788456439971924,6.550493717193604,3.93207597732544,5.444189071655273,8.80642318725586,6.3260369300842285,4.352797508239746,8.80642318725586,6.925780868530274
30976,4168,5,11,9,8,1,10,9,0,8.812671661376953,5.47483491897583,8.812671661376953,6.34821367263794,4.368765830993652,7.419941902160644,7.421095848083496,5.534248352050781,6.852861881256104,7.421095848083496,10.0
30977,4169,0,5,14,2,1,-1,4,0,3.776236772537232,2.6124088764190674,3.776236772537232,2.7401082515716557,0.8424065113067627,1.5730091333389282,4.747477054595947,3.237923145294189,1.6085647344589231,4.747477054595947,3.2727293491363527
30979,4169,4,5,14,2,1,-1,8,0,4.782454490661621,1.5214396715164185,4.782454490661621,3.191247701644897,1.5337828397750854,3.4828171730041504,5.46324634552002,4.739047050476074,6.159029960632324,6.159029960632324,4.543126964569092
30980,4169,8,5,14,2,3,-1,9,0,6.182296276092529,3.479104518890381,5.487255096435547,4.730468273162842,6.182296276092529,0.6398085951805115,7.08701229095459,5.652117729187012,7.703133583068848,7.703133583068848,5.932820224761963
30981,4169,9,5,14,2,3,-1,10,0,7.726848602294922,0.650576651096344,7.115389347076416,5.6416497230529785,7.726848602294922,4.120207786560059,9.108057975769045,5.672949314117432,7.866444110870361,9.108057975769045,7.197252178192139
30982,4169,10,5,14,2,1,10,14,0,9.143555641174316,4.136363983154297,9.143555641174316,5.676749229431152,7.883215427398682,6.749660491943359,7.577802658081055,8.864302635192871,8.24528980255127,8.864302635192871,10.0
30986,4170,13,0,4,9,0,-1,13,0,4.900430679321289,4.900430679321289,3.9178621768951416,4.825887203216553,3.23706603050232,4.969455718994141,3.998736619949341,4.888166904449463,3.2781291007995605,4.969455718994141,3.4725101470947264
30990,4170,13,0,4,9,2,-1,12,0,4.572144508361816,3.734992742538452,3.805135726928711,4.572144508361816,2.750824451446533,5.730411052703857,4.400744915008545,4.448489665985107,4.03005838394165,5.730411052703857,4.157369947433472
30993,4170,8,0,4,9,0,10,4,0,9.03569793701172,9.03569793701172,4.456389427185059,6.450514316558838,4.957865238189697,6.450756549835205,7.733100891113281,8.452067375183105,9.103697776794434,9.103697776794434,10.0
30994,4171,10,15,1,3,0,-1,6,0,5.141777992248535,5.141777992248535,2.855757713317871,4.832001686096191,2.3814406394958496,6.973849773406982,4.562106609344482,6.774259567260742,4.2381768226623535,6.973849773406982,5.276464796066285
30995,4171,6,15,1,3,0,-1,2,0,7.007171630859375,7.007171630859375,4.578888893127441,6.809118747711182,4.265427589416504,7.508737087249756,6.074684143066406,9.376891136169434,6.49514627456665,9.376891136169434,7.439202022552491
30996,4171,2,15,1,3,2,10,1,0,9.436810493469238,7.543234825134277,6.096640586853027,9.436810493469238,6.509620189666748,9.01010036468506,8.292537689208984,10.322230339050291,8.452492713928223,10.322230339050291,10.0
30997,4172,8,10,3,4,3,-1,9,0,3.598630428314209,3.0379552841186523,1.0529608726501465,1.3708995580673218,3.598630428314209,5.173630237579346,0.7732234001159668,0.205838993191719,-0.9034426212310792,5.173630237579346,3.656267213821411
30998,4172,9,10,3,4,0,-1,5,0,5.189055442810059,5.189055442810059,0.7790037989616394,0.2283170223236084,-0.908944308757782,6.32614278793335,2.6535894870758057,-1.323516845703125,5.423250675201416,6.32614278793335,4.693528509140015
30999,4172,5,10,3,4,0,-1,1,0,6.315225124359131,6.315225124359131,2.652898073196411,-1.3002508878707886,5.433969497680664,5.246228694915772,3.8040671348571777,1.850595235824585,6.5253071784973145,6.5253071784973145,4.872776460647583
31000,4172,1,10,3,4,3,-1,2,0,6.510910511016846,5.231658935546875,3.794696569442749,1.84882652759552,6.510910511016846,7.959917068481445,4.037702083587647,6.553368091583252,9.17698860168457,9.17698860168457,7.259289741516113
31001,4172,2,10,3,4,3,10,3,0,9.14777946472168,7.923996925354004,4.031900882720947,6.536534786224365,9.14777946472168,7.85626745223999,6.2206573486328125,5.982119083404541,7.0053486824035645,7.85626745223999,10.0
31003,4174,7,1,0,11,2,-1,6,0,4.127058029174805,2.2947795391082764,2.023071765899658,4.127058029174805,2.3471059799194336,3.484949350357056,3.4530575275421143,6.018168449401856,3.468376636505127,6.018168449401856,4.41635160446167
31011,4175,6,0,3,13,3,-1,7,0,8.449555397033691,7.829934120178223,5.711890697479248,3.8686113357543945,8.449555397033691,9.878209114074709,6.593762397766113,3.646542072296143,7.357041835784912,9.878209114074709,7.890388202667237
31013,4176,12,10,6,1,3,-1,13,0,4.789900779724121,4.744802951812744,0.5688956379890442,2.328176975250244,4.789900779724121,6.572371482849121,2.8358545303344727,2.0971269607543945,5.491025924682617,6.572371482849121,4.915134334564209
31014,4176,13,10,6,1,0,-1,9,0,6.620767593383789,6.620767593383789,2.847888708114624,2.108991861343384,5.5127034187316895,8.45643138885498,3.874692916870117,4.292474269866943,6.129751205444336,8.45643138885498,6.610788249969483
31016,4177,1,9,12,4,1,-1,5,0,4.428027153015137,1.8814094066619875,4.428027153015137,1.6600600481033323,2.581509828567505,-0.4188501536846161,4.494683265686035,4.3898091316223145,4.0169854164123535,4.494683265686035,3.0452149391174315
31017,4177,5,9,12,4,1,-10,9,0,4.504087448120117,-0.4165847599506378,4.504087448120117,4.360091209411621,4.032859802246094,1.0254921913146973,6.32377815246582,3.982513666152954,2.3679962158203125,6.32377815246582,-4.308599662780762
31018,4178,1,13,8,14,2,-1,0,0,7.027438163757324,4.809621334075928,5.846198558807373,7.027438163757324,3.896982431411743,7.328897953033447,8.409636497497559,7.1794023513793945,4.774918556213379,8.409636497497559,6.568672847747803
31019,4178,0,13,8,14,1,-1,4,0,8.368596076965332,7.277822017669678,8.368596076965332,7.148130893707275,4.747435092926025,8.077234268188477,9.742104530334473,9.37531566619873,7.578746795654297,9.742104530334473,7.767894077301026
31020,4178,4,13,8,14,1,10,8,0,9.714195251464844,8.000564575195312,9.714195251464844,9.352025032043455,7.553359985351562,7.620748519897461,7.56852912902832,8.377264022827148,8.355587005615234,8.377264022827148,10.0
31023,4180,13,6,5,8,0,-1,9,0,7.153326988220215,7.153326988220215,5.234856128692627,4.825376510620117,4.067090034484863,9.481679916381836,6.3642120361328125,2.1775155067443848,3.584421157836914,9.481679916381836,7.533511924743653
31025,4181,10,2,13,9,1,-1,14,0,7.144771099090576,4.422756671905518,7.144771099090576,3.897239923477173,4.619863033294678,5.775364875793457,6.248992919921875,9.149636268615724,5.266338348388672,9.149636268615724,7.23467264175415
31026,4181,14,2,13,9,2,10,13,0,9.174656867980955,5.796349048614502,6.285548686981201,9.174656867980955,5.264849185943604,5.863182067871094,6.73644495010376,5.79534387588501,5.9546427726745605,6.73644495010376,10.0
31027,4182,2,14,3,7,3,10,3,0,10.455223083496094,8.24413776397705,6.818443775177002,5.343459129333496,10.455223083496094,6.314590930938721,5.537692546844482,4.709545135498047,5.438822746276856,6.314590930938721,10.0
31032,4183,13,7,15,9,3,-1,14,0,8.455589294433594,5.459716796875,6.413444519042969,3.105055093765259,8.455589294433594,6.780842781066895,8.44654655456543,5.50286340713501,10.0864839553833,10.0864839553833,8.07783555984497
31036,4183,14,7,15,9,3,10,15,0,10.12152099609375,6.783182144165039,8.688678741455078,5.501010417938232,10.12152099609375,4.927869319915772,6.657119274139404,6.810205936431885,7.6968889236450195,7.6968889236450195,10.0
31037,4184,12,10,1,0,0,-1,8,0,5.483353614807129,5.483353614807129,3.660821914672852,3.706817388534546,4.3658623695373535,6.247013568878174,2.4231770038604736,4.279659748077393,2.900291204452514,6.247013568878174,4.622312211990357
31038,4184,8,10,1,0,0,-1,4,0,6.233319282531738,6.233319282531738,2.4424474239349365,4.321351051330566,2.9547886848449707,7.865903854370117,5.255871295928955,7.193726062774658,8.545024871826172,8.545024871826172,6.690522384643555
31045,4184,13,10,1,0,0,-1,9,0,6.183393955230713,6.183393955230713,3.7741832733154297,3.537902355194092,0.9621678590774536,7.842228889465332,3.5934653282165527,3.429037570953369,-3.1967663764953613,7.842228889465332,6.058006000518799
31046,4184,9,10,1,0,0,-1,5,0,7.800194263458252,7.800194263458252,3.738211154937744,3.413734436035156,-3.110382318496704,9.670654296875,5.001554012298584,6.04505729675293,3.2938249111175537,9.670654296875,7.7035888671875
31047,4184,5,10,1,0,0,10,1,0,9.66501808166504,9.66501808166504,5.133664131164551,6.065182685852051,3.367729425430298,9.310187339782717,8.46016788482666,10.405298233032228,8.486425399780273,10.405298233032228,10.0
31048,4185,2,4,3,13,3,10,3,0,10.990757942199709,9.779422760009766,7.240746021270752,4.708393573760986,10.990757942199709,9.045886993408203,7.791240215301514,4.546480178833008,6.68159294128418,9.045886993408203,10.0
31050,4187,11,13,10,12,2,10,10,0,10.254029273986816,6.00991153717041,7.760788440704346,10.254029273986816,7.643264770507812,8.596332550048828,7.157708644866943,7.248019218444824,7.500162124633789,8.596332550048828,10.0
31051,4188,5,7,10,12,1,-1,9,0,8.032873153686523,5.113675594329834,8.032873153686523,4.022775173187256,7.540290832519531,6.835562229156494,7.372078895568848,6.671834945678711,9.920042037963867,9.920042037963867,7.9280378341674815
31053,4189,1,4,9,11,1,-1,5,0,7.623932838439941,4.452408790588379,7.623932838439941,5.713969707489014,2.696293354034424,3.624749183654785,10.562602043151855,1.6598234176635742,4.677833557128906,10.562602043151855,8.50634183883667
31056,4190,7,4,3,2,0,10,3,0,8.39918327331543,8.39918327331543,5.217873573303223,4.558836936950684,5.621467113494873,5.558738231658936,4.502307891845703,0.1155305951833725,2.8480117321014404,5.558738231658936,10.0
31057,4191,4,1,5,9,3,10,5,0,8.948369979858398,7.9348297119140625,6.345331192016602,8.058823585510254,8.948369979858398,0.1808154284954071,3.3943824768066406,6.976776123046875,5.903457164764404,6.976776123046875,10.0
31058,4192,5,7,0,12,0,-1,1,0,6.845142841339111,6.845142841339111,4.03717851638794,6.781266689300537,1.7778853178024292,8.07987117767334,6.676165580749512,9.858308792114258,5.942718029022217,9.858308792114258,7.872477912902832
31059,4192,1,7,0,12,2,10,0,0,9.839054107666016,8.029598236083984,6.702136516571045,9.839054107666016,5.927438735961914,6.917591094970703,6.866822242736816,7.041364192962647,6.1442084312438965,7.041364192962647,10.0
31063,4194,13,2,12,11,2,10,12,0,9.145635604858398,6.569526672363281,7.773674964904785,9.145635604858398,7.116225719451904,8.079236030578613,7.765385627746582,6.946771621704102,6.454734802246094,8.079236030578613,10.0
31066,4195,15,1,5,14,0,-1,11,0,3.723352670669556,3.723352670669556,1.783926010131836,3.606788158416748,2.478111743927002,5.417088985443115,2.5634021759033203,5.481142044067383,4.958465576171875,5.481142044067383,3.933027839660645
31067,4195,11,1,5,14,2,-1,10,0,5.479462146759033,5.449438095092773,2.539133310317993,5.479462146759033,4.958081245422363,6.783490180969238,2.461742639541626,5.638528823852539,4.260687828063965,6.783490180969238,5.1051411628723145
31068,4195,10,1,5,14,0,-1,6,0,6.78656005859375,6.78656005859375,2.4252424240112305,5.621442317962647,4.245763778686523,4.058704376220703,2.680506944656372,9.265195846557615,6.623890399932861,9.265195846557615,7.338676261901856
31069,4195,6,1,5,14,2,10,5,0,9.261260032653809,4.038009166717529,2.657855749130249,9.261260032653809,6.602152824401856,0.2828036248683929,4.220827579498291,7.878885746002197,6.446267127990723,7.878885746002197,10.0
31070,4196,2,9,13,3,1,-1,6,0,5.883841514587402,4.124056339263916,5.883841514587402,3.0530033111572266,1.7640957832336426,2.9549121856689453,5.789970397949219,4.506786823272705,2.578373908996582,5.789970397949219,4.210973358154297
31071,4196,6,9,13,3,1,-1,10,0,5.761469841003418,2.9097793102264404,5.761469841003418,4.500911235809326,2.5697784423828125,4.439911365509033,8.393451690673828,-0.9843947887420654,4.51862096786499,8.393451690673828,6.554106521606445
31072,4196,10,9,13,3,1,-1,14,0,8.393671035766602,4.407608985900879,8.393671035766602,-0.9924978017807008,4.509681701660156,6.59035587310791,8.950173377990723,9.588539123535156,1.90095329284668,9.588539123535156,7.629685211181641
31073,4196,14,9,13,3,2,10,13,0,9.58234977722168,6.564653396606445,8.955172538757324,9.58234977722168,1.8885570764541624,3.725607633590698,6.14049768447876,4.34396505355835,3.4189085960388184,6.14049768447876,10.0
31074,4197,12,13,11,1,0,-1,8,0,3.981714010238648,3.981714010238648,3.366220235824585,2.7567708492279053,2.4800429344177246,5.256643295288086,2.290248155593872,4.597858428955078,6.487590312957764,6.487590312957764,4.838831281661988
31076,4197,8,13,11,1,3,-1,9,0,6.500669956207275,5.3097028732299805,2.373927593231201,4.626155376434326,6.500669956207275,5.880452632904053,0.9169804453849792,4.0317912101745605,7.549283981323242,7.549283981323242,5.794355583190918
31077,4197,9,13,11,1,3,-1,10,0,7.554565906524658,5.896414279937744,0.932354211807251,4.03446102142334,7.554565906524658,7.780352592468262,7.058122634887695,6.486888885498047,10.351911544799805,10.351911544799805,8.316720390319825
31078,4197,10,13,11,1,3,10,11,0,10.374950408935549,7.838539123535156,7.0674309730529785,6.496777534484863,10.374950408935549,8.107398986816406,10.59418773651123,8.24162483215332,10.909696578979492,10.909696578979492,10.0
31079,4198,13,4,10,11,0,-1,9,0,8.138229370117188,8.138229370117188,6.648475646972656,4.121951103210449,6.1382832527160645,7.057875156402588,7.011373996734619,6.71192741394043,9.348189353942873,9.348189353942873,7.413370418548585
31082,4198,14,4,10,11,0,10,10,0,8.606887817382812,8.606887817382812,8.209811210632324,6.009902477264404,4.922335624694824,7.67795991897583,7.997574329376221,8.002350807189941,7.360536575317383,8.002350807189941,10.0
31083,4199,13,8,4,7,0,-1,9,0,6.737826347351074,6.737826347351074,2.5797266960144043,0.927140772342682,1.1556452512741089,8.8147611618042,5.193000793457031,-0.1048146933317184,4.362340450286865,8.8147611618042,6.933285045623779
31088,4200,15,8,1,3,0,-1,11,0,5.025318622589111,5.025318622589111,2.47996187210083,4.494284152984619,4.762894630432129,6.288165092468262,3.1501612663269043,5.640899181365967,4.875563621520996,6.288165092468262,4.659348583221436
31092,4200,7,8,1,3,0,-1,7,0,7.356103897094727,7.356103897094727,4.582603931427002,7.210579872131348,5.497042179107666,7.329366207122803,4.550001621246338,7.167900085449219,5.451584815979004,7.329366207122803,5.5964295864105225
31094,4200,6,8,1,3,0,-1,2,0,8.036670684814453,8.036670684814453,4.627024173736572,7.161696434020996,4.262395858764648,8.649380683898926,7.5143303871154785,10.07102394104004,7.277991771697998,10.07102394104004,8.063921546936035
31097,4200,2,8,1,3,2,10,1,0,9.843549728393556,8.388980865478516,7.425479412078857,9.843549728393556,7.178786754608154,8.891544342041016,8.249099731445312,9.313857078552246,7.938002586364746,9.313857078552246,10.0
31098,4201,3,1,0,2,1,-1,7,0,3.017503499984741,2.122523307800293,3.017503499984741,2.9525725841522217,0.6680305600166321,2.3956122398376465,3.005645513534546,5.51756763458252,3.1111435890197754,5.51756763458252,3.965810871124268
31099,4201,7,1,0,2,2,-1,6,0,5.532427787780762,2.3832011222839355,2.998299360275269,5.532427787780762,3.109524965286255,2.097128868103028,3.798397541046143,6.989055156707764,4.04223108291626,6.989055156707764,5.290149641036988
31100,4201,6,1,0,2,2,-1,5,0,7.007197856903076,2.0781753063201904,3.778496026992798,7.007197856903076,4.038788795471191,0.3068330883979797,4.23358678817749,8.640758514404297,3.6276869773864746,8.640758514404297,6.776682662963867
31102,4202,7,15,13,6,1,-1,11,0,4.474663257598877,2.217719554901123,4.474663257598877,3.020170211791992,2.9589459896087646,4.2051310539245605,1.9011435508728027,6.136667251586914,4.930415630340576,6.136667251586914,4.523000526428223
31103,4202,11,15,13,6,2,-1,10,0,6.154046058654785,4.207875728607178,1.904540061950684,6.154046058654785,4.922248840332031,3.2891855239868164,7.948180675506592,7.763737201690674,4.395457744598389,7.948180675506592,6.153362607955933
31104,4202,10,15,13,6,1,-1,14,0,7.970875263214111,3.292057752609253,7.970875263214111,7.773765087127685,4.368701457977295,5.861021995544434,8.46910285949707,10.13970184326172,2.492368221282959,10.13970184326172,8.125731658935548
31105,4202,14,15,13,6,2,10,13,0,10.152334213256836,5.858105659484863,8.472190856933594,10.152334213256836,2.496133327484131,7.270388603210449,7.554242134094238,8.145710945129395,5.70582914352417,8.145710945129395,10.0
31106,4203,11,3,4,5,2,-1,10,0,4.837338447570801,1.882962942123413,0.9000582695007324,4.837338447570801,3.6422929763793945,4.952655792236328,1.4581615924835205,6.715133666992188,3.097550630569458,6.715133666992188,5.043620300292969
31107,4203,10,3,4,5,2,-1,9,0,6.712799072265625,4.958939552307129,1.4904651641845703,6.712799072265625,3.0951404571533203,7.278563499450684,5.201322078704834,8.473333358764648,5.683507919311523,8.473333358764648,6.626000022888184
31108,4203,9,3,4,5,2,-1,8,0,8.467326164245605,7.309658050537109,5.232875823974609,8.467326164245605,5.702328205108643,9.61393928527832,6.195268154144287,7.647682666778564,7.042841911315918,9.61393928527832,7.652545356750489
31109,4203,8,3,4,5,0,10,4,0,9.67064380645752,9.67064380645752,6.21791934967041,7.646955966949463,7.064413070678711,8.47458267211914,9.032301902770996,8.247538566589355,6.00882625579834,9.032301902770996,10.0
31119,4204,9,3,0,15,1,-1,13,0,5.661586284637451,5.591242790222168,5.661586284637451,4.458024024963379,2.417722463607788,5.228468418121338,4.779690265655518,3.679706335067749,0.7638884782791138,5.228468418121338,3.7056215763092046
31120,4204,13,3,0,15,0,-1,9,0,5.053962707519531,5.053962707519531,4.608930587768555,3.600326538085937,0.7090755105018616,5.564469337463379,5.245006084442139,4.410218238830566,2.394029140472412,5.564469337463379,4.0080224037170415
31122,4204,8,3,0,15,0,-1,4,0,6.595218658447266,6.595218658447266,4.300873756408691,5.064508438110352,3.814849615097046,9.2575044631958,6.276219367980957,6.518333435058594,5.246293067932129,9.2575044631958,7.331754016876221
31123,4204,4,3,0,15,0,10,0,0,9.175596237182615,9.175596237182615,6.1768479347229,6.457462310791016,5.21112060546875,7.009838581085205,6.730533123016357,6.241382122039795,5.458059787750244,7.009838581085205,10.0
31125,4205,8,4,6,12,3,-1,9,0,6.666225910186768,1.8272314071655276,0.3066128492355346,5.104386329650879,6.666225910186768,8.396349906921387,5.516635894775391,3.460439920425415,7.6511921882629395,8.396349906921387,6.556714916229248
31126,4205,9,4,6,12,0,-1,5,0,8.40395450592041,8.40395450592041,5.549630165100098,3.464015007019043,7.651684761047363,9.025959014892578,7.921817302703857,-1.0423552989959717,10.837844848632812,10.837844848632812,8.754060363769531
31127,4205,5,4,6,12,3,10,6,0,10.84861183166504,9.072246551513672,7.960893630981445,-1.032112717628479,10.84861183166504,7.633314609527588,9.562411308288574,6.581716537475586,5.051658153533936,9.562411308288574,10.0
31128,4206,1,9,7,8,3,-1,2,0,5.720898151397705,3.9881670475006095,4.7817702293396,4.735523223876953,5.720898151397705,6.136931419372559,5.533789157867432,5.042247772216797,6.990813255310059,6.990813255310059,5.291731929779053
31130,4206,2,9,7,8,3,-1,3,0,7.027408123016357,6.152747631072998,5.529277801513672,5.116794586181641,7.027408123016357,7.80839204788208,9.80177879333496,6.759013652801514,6.889266014099121,9.80177879333496,7.821600914001465
31131,4206,3,9,7,8,1,10,7,0,9.778100967407228,7.794795989990234,9.778100967407228,6.758790016174316,6.903241157531738,7.139424800872803,6.796779632568359,6.681322574615479,7.572538375854492,7.572538375854492,10.0
31132,4207,7,3,1,14,2,-1,6,0,5.579425811767578,3.6818227767944336,3.070633172988892,5.579425811767578,3.1596593856811523,7.818931579589844,2.868381261825561,7.521382331848144,4.565831661224365,7.818931579589844,6.03703842163086
31133,4207,6,3,1,14,0,-1,2,0,7.819931507110596,7.819931507110596,2.836087226867676,7.529142379760742,4.571815967559815,7.466228485107422,2.84549617767334,9.70639991760254,4.99786376953125,9.70639991760254,7.735759925842286
31135,4207,2,3,1,14,2,10,1,0,9.688129425048828,7.384409427642822,3.0257444381713867,9.688129425048828,4.89845085144043,9.090982437133787,6.710733890533447,9.887035369873049,7.844130992889404,9.887035369873049,10.0
31137,4209,13,4,3,1,0,-1,9,0,4.264403343200684,4.264403343200684,2.890852689743042,0.7628811597824097,3.788151264190674,5.811923980712891,2.616968870162964,0.4682544767856598,4.855198383331299,5.811923980712891,4.230731582641602
