,Current_State,Pit_Position,Goal_Position,Wall_Position,Q_Max,level_5,Action
13705,8,2,9,3,11.176289558410645,0,3
13706,8,2,9,4,9.651070594787598,0,3
13709,8,2,10,11,6.910070896148682,0,3
13710,8,2,13,0,6.663031578063965,0,3
13711,8,2,13,10,6.800559043884277,0,3
13712,8,2,14,0,2.3527748584747314,0,3
13713,8,2,14,12,7.131054878234863,0,3
13718,8,3,0,4,2.8357152938842773,0,3
13719,8,3,1,4,7.608495235443115,0,3
13720,8,3,1,12,-1.834060549736023,0,3
13722,8,3,2,4,5.560775279998779,0,3
13723,8,3,5,0,8.92236328125,0,3
13724,8,3,6,7,6.82827615737915,0,3
13726,8,3,7,1,-3.351199150085449,0,3
13727,8,3,7,2,4.356300354003906,0,3
13728,8,3,9,2,7.507198810577393,0,3
13729,8,3,13,0,6.79874324798584,0,3
13730,8,3,13,4,8.729634284973145,0,3
13731,8,3,13,5,9.128457069396973,0,3
13732,8,3,13,6,8.257675170898438,0,3
13734,8,3,14,2,7.624114990234375,0,3
13735,8,3,14,4,5.531468868255615,0,3
13737,8,4,0,3,2.6832664012908936,0,3
13739,8,4,2,10,3.332747459411621,0,3
13740,8,4,2,12,1.7481430768966675,0,3
13741,8,4,2,15,5.195748329162598,0,3
13743,8,4,5,1,5.14484167098999,0,3
13744,8,4,5,10,6.915790557861328,0,3
13746,8,4,6,0,4.638721942901611,0,3
13747,8,4,6,2,7.160296440124512,0,3
13748,8,4,6,5,5.417928218841553,0,3
13749,8,4,6,13,6.757638454437256,0,3
13750,8,4,7,1,4.587030410766602,0,3
13751,8,4,7,2,6.134598731994629,0,3
13752,8,4,7,10,4.392105579376221,0,3
13754,8,4,7,11,2.9081368446350098,0,3
13755,8,4,9,12,9.044289588928223,0,3
13756,8,4,9,13,8.790839195251465,0,3
13757,8,4,11,5,4.538355827331543,0,3
13760,8,4,14,13,4.492735862731934,0,3
13761,8,4,15,10,5.225264549255371,0,3
13762,8,4,15,14,6.7906951904296875,0,3
13763,8,5,1,3,5.639605522155762,0,3
13764,8,5,1,13,7.34954833984375,0,3
13766,8,5,2,4,3.308070659637451,0,3
13767,8,5,2,11,5.811206340789795,0,3
13769,8,5,3,0,1.8165215253829956,0,3
13770,8,5,3,10,0.42756134271621704,0,3
13771,8,5,3,13,4.310573577880859,0,3
13772,8,5,6,15,12.625282287597656,0,3
13774,8,5,7,10,2.8438363075256348,0,3
13775,8,5,7,11,4.7105231285095215,0,3
13776,8,5,7,12,1.5543479919433594,0,3
13778,8,5,7,14,4.619166851043701,0,3
13779,8,5,9,1,9.461234092712402,0,3
13781,8,5,9,12,9.142532348632812,0,3
13782,8,5,9,14,10.462023735046387,0,3
13785,8,5,10,3,7.750111103057861,0,3
13792,8,5,10,6,9.59866714477539,0,3
13795,8,5,13,14,7.38454532623291,0,3
13796,8,5,13,15,9.004600524902344,0,3
13797,8,5,15,10,5.0700225830078125,0,3
13798,8,6,0,14,-0.4741663932800293,0,3
13799,8,6,2,1,3.582991123199463,0,3
13800,8,6,2,3,1.7923187017440796,0,3
13802,8,6,2,14,5.520985126495361,0,3
13803,8,6,2,15,1.142792820930481,0,3
13804,8,6,3,7,-0.6995587944984436,0,3
13806,8,6,5,12,7.431403636932373,0,3
13808,8,6,7,3,4.252760410308838,0,3
13809,8,6,7,13,1.213645339012146,0,3
13810,8,6,7,14,4.262218475341797,0,3
13811,8,6,7,15,3.075853109359741,0,3
13814,8,6,9,5,9.685872077941895,0,3
13815,8,6,9,7,8.156695365905762,0,3
13816,8,6,9,14,9.412595748901367,0,3
13817,8,6,10,5,4.706185817718506,0,3
13818,8,6,10,13,10.390376091003418,0,3
13819,8,6,10,14,4.175065040588379,0,3
13820,8,6,11,3,2.7921833992004395,0,3
13822,8,6,11,10,5.009283542633057,0,3
13823,8,6,13,7,8.236211776733398,0,3
13824,8,6,14,5,6.740017890930176,0,3
13825,8,7,0,5,4.523744106292725,0,3
13826,8,7,2,0,4.725612163543701,0,3
13827,8,7,2,4,2.469698190689087,0,3
13828,8,7,5,12,7.316948413848877,0,3
13829,8,7,5,15,7.827773094177246,0,3
13830,8,7,6,0,7.22481632232666,0,3
13831,8,7,6,2,7.5239949226379395,0,3
13833,8,7,9,3,9.053471565246582,0,3
13834,8,7,9,10,9.189574241638184,0,3
13835,8,7,9,11,8.121316909790039,0,3
13836,8,7,9,13,9.748530387878418,0,3
13837,8,7,9,15,11.691731452941895,0,3
13838,8,7,10,3,7.321445465087891,0,3
13840,8,7,10,5,7.942560195922852,0,3
13841,8,7,10,11,7.316631317138672,0,3
13843,8,7,10,13,7.429596900939941,0,3
13844,8,7,11,0,4.887275218963623,0,3
13845,8,7,11,14,3.8587210178375244,0,3
13846,8,7,13,3,8.64444637298584,0,3
13847,8,7,13,15,8.404243469238281,0,3
13848,8,7,15,5,4.0419535636901855,0,3
13850,8,7,15,13,6.346668720245361,0,3
13851,8,9,2,13,6.516321659088135,0,3
13852,8,9,6,3,4.245459079742432,0,3
13853,8,9,7,10,2.371600389480591,0,3
13854,8,9,11,0,3.8614728450775146,0,3
13855,8,9,14,1,8.813044548034668,0,3
13857,8,10,5,3,8.609658241271973,0,3
13858,8,10,6,1,5.729297161102295,0,3
13859,8,10,7,1,6.278495788574219,0,3
13860,8,10,7,6,4.0619587898254395,0,3
13861,8,10,9,1,9.575959205627441,0,3
13862,8,10,9,5,10.20373821258545,0,3
13864,8,10,11,13,4.352044105529785,0,3
13865,8,10,13,5,8.63047981262207,0,3
13866,8,10,14,6,1.9831525087356567,0,3
13867,8,11,1,14,6.4825825691223145,0,3
13868,8,11,2,7,1.9052634239196777,0,3
13870,8,11,2,15,4.606582164764404,0,3
13871,8,11,7,0,5.399753093719482,0,3
13873,8,11,7,4,4.925166130065918,0,3
13876,8,11,7,10,5.173696994781494,0,3
13877,8,11,9,2,7.938513278961182,0,3
13878,8,11,9,13,9.613885879516602,0,3
13879,8,11,9,14,10.682241439819336,0,3
13882,8,11,10,14,8.277900695800781,0,3
13883,8,11,10,15,7.553337574005127,0,3
13884,8,11,12,0,3.0030486583709717,0,3
13885,8,12,1,0,5.167680263519287,0,3
13886,8,12,2,0,6.093489646911621,0,3
13888,8,12,2,7,5.853266716003418,0,3
13890,8,12,5,4,8.55998420715332,0,3
13891,8,12,5,13,6.247189998626709,0,3
13892,8,12,6,1,8.002415657043457,0,3
13893,8,12,6,13,5.110682964324951,0,3
13894,8,12,7,1,5.272433280944824,0,3
13895,8,12,9,5,8.902499198913574,0,3
13896,8,12,9,13,3.592690944671631,0,3
13897,8,12,9,15,8.288094520568848,0,3
13898,8,12,10,1,8.896347999572754,0,3
13899,8,12,13,1,2.664379835128784,0,3
13902,8,12,13,15,9.137478828430176,0,3
13904,8,12,14,1,6.563441753387451,0,3
13905,8,12,14,11,8.282814025878906,0,3
13907,8,12,15,2,4.740729331970215,0,3
13908,8,12,15,3,3.904294013977051,0,3
13909,8,12,15,5,3.8613641262054443,0,3
13910,8,12,15,13,2.0490546226501465,0,3
13914,8,13,2,15,4.705772399902344,0,3
13917,8,13,3,0,-3.8965790271759033,0,3
13918,8,13,3,5,4.01447057723999,0,3
13919,8,13,3,7,4.002110481262207,0,3
13920,8,13,3,15,-0.4633147716522217,0,3
13921,8,13,4,3,8.219077110290527,0,3
13922,8,13,5,7,7.170681476593018,0,3
13923,8,13,7,10,3.6566457748413086,0,3
13924,8,13,9,6,9.772054672241211,0,3
13925,8,13,9,15,9.486145973205566,0,3
13927,8,13,10,2,6.562708854675293,0,3
13928,8,13,10,5,7.7958784103393555,0,3
13929,8,13,10,6,7.616772651672363,0,3
13930,8,13,10,15,8.190468788146973,0,3
13931,8,13,11,0,2.4428470134735107,0,3
13932,8,13,11,6,5.487994194030762,0,3
13933,8,13,11,14,5.560194492340088,0,3
13934,8,13,14,2,3.0524604320526123,0,3
13935,8,13,14,5,2.1874682903289795,0,3
13936,8,13,15,0,4.115817546844482,0,3
13938,8,13,15,14,4.4128570556640625,0,3
13939,8,14,0,5,-2.8841896057128906,0,3
13940,8,14,1,3,7.130564212799072,0,3
13941,8,14,1,4,3.731062173843384,0,3
13942,8,14,2,3,3.493590831756592,0,3
13944,8,14,2,5,4.7297563552856445,0,3
13945,8,14,2,13,7.90765905380249,0,3
13946,8,14,7,2,5.027792453765869,0,3
13947,8,14,7,10,1.0964510440826416,0,3
13948,8,14,9,0,10.374380111694336,0,3
13949,8,14,9,2,7.629454612731934,0,3
13950,8,14,9,5,9.50550651550293,0,3
13953,8,14,10,12,8.318737983703613,0,3
13955,8,14,10,15,8.76103401184082,0,3
13956,8,14,11,13,4.705087184906006,0,3
13957,8,14,15,11,6.370029449462891,0,3
13958,8,15,1,0,3.2183990478515625,0,3
13959,8,15,1,12,5.445886611938477,0,3
13960,8,15,2,0,4.762585163116455,0,3
13961,8,15,2,5,4.138741970062256,0,3
13962,8,15,2,10,4.322414398193359,0,3
13963,8,15,2,14,4.33146858215332,0,3
13965,8,15,3,2,3.6051783561706543,0,3
13966,8,15,3,12,4.906107425689697,0,3
13967,8,15,5,10,8.88975715637207,0,3
13968,8,15,6,12,7.562081813812256,0,3
13969,8,15,7,2,5.8853559494018555,0,3
13970,8,15,7,5,5.56029748916626,0,3
13971,8,15,9,0,9.341545104980469,0,3
13972,8,15,9,2,8.472308158874512,0,3
13973,8,15,9,13,8.035598754882812,0,3
13975,8,15,10,14,8.714386940002441,0,3
13976,8,15,11,1,5.422410488128662,0,3
13978,8,15,11,6,4.55471658706665,0,3
13981,8,15,11,14,6.553636074066162,0,3
13983,8,15,13,2,7.31417179107666,0,3
13985,8,15,13,11,7.598076820373535,0,3
13986,8,15,13,12,7.816232204437256,0,3
13987,8,15,14,12,6.430668830871582,0,3
13994,8,15,14,13,8.722163200378418,0,3
13995,8,0,12,1,11.158909797668457,0,1
13998,8,0,12,2,10.798484802246094,0,1
14001,8,0,12,5,11.04145622253418,0,1
14002,8,0,12,7,10.986586570739746,0,1
14003,8,0,12,9,10.344534873962402,0,1
14005,8,0,12,13,9.139779090881348,0,1
14006,8,0,12,14,10.512664794921875,0,1
14007,8,0,13,10,5.5620269775390625,0,1
14008,8,0,15,2,7.172877311706543,0,1
14009,8,1,12,0,10.135233879089355,0,1
14010,8,1,12,3,10.644129753112793,0,1
14011,8,1,12,7,10.613934516906738,0,1
14012,8,1,12,9,8.582499504089355,0,1
14014,8,1,12,11,11.34824275970459,0,1
14016,8,1,12,13,9.52396011352539,0,1
14017,8,1,12,14,9.658449172973633,0,1
14018,8,1,12,15,10.801796913146973,0,1
14021,8,1,14,5,6.441548824310303,0,1
14022,8,1,14,13,4.880760192871094,0,1
14023,8,1,15,11,3.124441146850586,0,1
14028,8,2,5,9,6.222887992858887,0,1
14030,8,2,7,10,1.9398400783538818,0,1
14031,8,2,10,7,4.691935062408447,0,1
14033,8,2,10,13,-1.9850797653198242,0,1
14035,8,2,12,3,10.461540222167969,0,1
14036,8,2,12,7,11.275672912597656,0,1
14037,8,2,12,9,7.3742146492004395,0,1
14038,8,2,12,10,9.113045692443848,0,1
14039,8,2,12,11,10.545103073120117,0,1
14045,8,2,14,4,-3.843966484069824,0,1
14046,8,2,14,13,6.55784273147583,0,1
14047,8,2,15,11,3.583768844604492,0,1
14048,8,3,12,0,9.989083290100098,0,1
14051,8,3,12,1,11.055618286132812,0,1
14052,8,3,12,10,8.428062438964844,0,1
14053,8,3,12,11,8.956311225891113,0,1
14054,8,3,12,14,10.003785133361816,0,1
14056,8,3,13,11,8.53079891204834,0,1
14058,8,3,13,14,8.342646598815918,0,1
14059,8,3,14,7,7.395449638366699,0,1
14060,8,3,14,9,5.708110332489014,0,1
14062,8,3,14,11,5.997126579284668,0,1
14063,8,4,11,13,3.1853229999542236,0,1
14064,8,4,12,0,9.76383113861084,0,1
14065,8,4,12,1,6.513628959655762,0,1
14066,8,4,12,5,9.785486221313477,0,1
14068,8,4,12,13,9.248361587524414,0,1
14069,8,5,2,9,2.3893542289733887,0,1
14073,8,5,6,0,10.308104515075684,0,1
14077,8,5,9,4,-9.279274940490723,0,1
14080,8,5,9,10,6.680636882781982,0,1
14081,8,5,10,11,4.60029411315918,0,1
14083,8,5,12,0,10.465594291687012,0,1
14084,8,5,12,1,9.431214332580566,0,1
14089,8,5,12,3,10.641989707946777,0,1
14090,8,5,12,10,10.102455139160156,0,1
14091,8,5,12,11,8.699588775634766,0,1
14092,8,5,12,13,9.016254425048828,0,1
14093,8,5,15,2,2.2950234413146973,0,1
14094,8,5,15,11,3.261481761932373,0,1
14095,8,6,2,13,0.8245610594749451,0,1
14096,8,6,3,5,-9.124981880187988,0,1
14097,8,6,5,14,4.160107612609863,0,1
14100,8,6,11,7,-6.203790187835693,0,1
14101,8,6,12,4,10.464188575744629,0,1
14103,8,6,12,5,10.750992774963379,0,1
14104,8,6,12,11,11.885965347290039,0,1
14105,8,6,12,13,9.718575477600098,0,1
14108,8,6,14,1,6.519049644470215,0,1
14109,8,6,14,7,2.6654608249664307,0,1
14110,8,6,15,9,3.4374818801879883,0,1
14111,8,7,9,2,7.677419185638428,0,1
14112,8,7,12,0,9.569751739501953,0,1
14113,8,7,12,1,7.237930774688721,0,1
14114,8,7,12,2,10.569668769836426,0,1
14115,8,7,12,5,9.597065925598145,0,1
14116,8,7,12,13,9.85984992980957,0,1
14117,8,7,12,15,9.35875415802002,0,1
14119,8,7,13,9,8.487208366394043,0,1
14121,8,7,15,10,3.03446364402771,0,1
14124,8,9,1,5,2.820927143096924,0,1
14126,8,9,7,4,0.35993391275405884,0,1
14127,8,9,7,5,-4.357287883758545,0,1
14128,8,9,12,1,9.674567222595215,0,1
14129,8,9,12,6,4.635126113891602,0,1
14131,8,9,12,10,8.520235061645508,0,1
14132,8,9,12,11,7.6823272705078125,0,1
14134,8,9,12,13,9.525691986083984,0,1
14135,8,9,13,15,7.210007667541504,0,1
14136,8,9,14,0,4.391800403594971,0,1
14137,8,9,14,2,4.196807384490967,0,1
14138,8,9,14,6,5.21768856048584,0,1
14139,8,9,14,11,3.5450005531311035,0,1
14140,8,9,14,15,3.9866886138916016,0,1
14141,8,9,15,5,3.4525833129882812,0,1
14142,8,9,15,11,3.2926058769226074,0,1
14143,8,10,0,4,2.7972614765167236,0,1
14144,8,10,3,5,0.9562408924102783,0,1
14146,8,10,11,1,2.337294340133667,0,1
14147,8,10,12,1,10.473950386047363,0,1
14149,8,10,12,2,8.925341606140137,0,1
14150,8,10,12,9,9.187475204467773,0,1
14151,8,10,12,11,9.14912223815918,0,1
14152,8,10,12,15,10.224397659301758,0,1
14153,8,10,14,2,5.664456844329834,0,1
14154,8,10,14,3,6.132683277130127,0,1
14156,8,10,15,7,3.0537514686584473,0,1
14157,8,10,15,9,0.568484365940094,0,1
14158,8,11,0,9,3.473378896713257,0,1
14159,8,11,3,5,1.8690775632858276,0,1
14162,8,11,7,6,6.368722438812256,0,1
14165,8,11,12,1,10.749455451965332,0,1
14166,8,11,12,2,10.249958992004395,0,1
14169,8,11,12,3,9.820463180541992,0,1
14171,8,11,12,5,9.846346855163574,0,1
14173,8,11,12,6,10.494927406311035,0,1
14174,8,11,12,9,8.561751365661621,0,1
14175,8,11,12,10,8.699308395385742,0,1
14177,8,11,12,13,9.964783668518066,0,1
14179,8,11,12,14,10.982775688171387,0,1
14180,8,11,13,3,-2.752797842025757,0,1
14181,8,11,13,4,8.007672309875488,0,1
14182,8,11,14,15,5.855000019073486,0,1
14185,8,11,15,9,0.6478914618492126,0,1
14186,8,11,15,14,3.8196215629577637,0,1
14187,8,12,10,11,-5.2410569190979,0,1
14188,8,12,13,9,5.987446308135986,0,1
14189,8,13,2,1,2.7054245471954346,0,1
14191,8,13,2,5,4.294947147369385,0,1
14192,8,13,12,1,8.092681884765625,0,1
14194,8,13,12,2,10.44780445098877,0,1
14197,8,13,12,3,9.907501220703125,0,1
14198,8,13,12,5,8.134431838989258,0,1
14200,8,13,12,6,10.9044189453125,0,1
14201,8,13,12,7,7.235374450683594,0,1
14203,8,13,12,9,10.137604713439941,0,1
14205,8,13,12,10,9.201226234436035,0,1
14209,8,13,12,11,10.065383911132812,0,1
14210,8,13,12,15,10.701892852783203,0,1
14212,8,13,14,10,5.437359809875488,0,1
14219,8,13,15,10,3.893725633621216,0,1
14221,8,14,12,0,10.596933364868164,0,1
14222,8,14,12,3,10.003342628479004,0,1
14223,8,14,12,5,9.973679542541504,0,1
14226,8,14,12,9,9.850322723388672,0,1
14228,8,14,12,11,9.573023796081543,0,1
14232,8,14,13,9,6.976719856262207,0,1
14233,8,15,3,0,6.071797847747803,0,1
14234,8,15,12,0,11.090203285217285,0,1
14236,8,15,12,1,9.640408515930176,0,1
14238,8,15,12,4,6.612615585327148,0,1
14239,8,15,12,5,-1.2539677619934082,0,1
14241,8,15,12,9,9.74191951751709,0,1
14242,8,15,12,13,9.413409233093262,0,1
14244,8,15,12,14,11.258010864257812,0,1
14245,8,15,14,6,6.3233466148376465,0,1
14246,9,0,1,2,7.979214191436768,0,0
14247,9,0,1,6,6.563785552978516,0,0
14249,9,0,1,8,8.725242614746094,0,0
14250,9,0,1,10,8.354948043823242,0,0
14251,9,0,1,12,6.965206146240234,0,0
14252,9,0,1,15,7.537625312805176,0,0
14253,9,0,2,8,6.385672092437744,0,0
14255,9,0,2,14,5.595257759094238,0,0
14257,9,0,4,8,7.75604248046875,0,0
14260,9,0,5,2,11.119338035583496,0,0
14263,9,0,5,14,8.820331573486328,0,0
14269,9,1,0,10,4.367398262023926,0,0
14274,9,1,0,13,0.11675181239843369,0,0
14275,9,1,2,3,4.71359395980835,0,0
14276,9,1,3,12,4.653695583343506,0,0
14280,9,1,5,0,9.3591890335083,0,0
14283,9,1,5,2,9.342996597290039,0,0
14284,9,1,5,4,7.2477803230285645,0,0
14286,9,1,5,8,10.435869216918945,0,0
14288,9,1,5,11,9.24650764465332,0,0
14289,9,1,5,13,10.579632759094238,0,0
14290,9,1,5,14,9.625368118286133,0,0
14291,9,1,6,11,7.231410503387451,0,0
14292,9,1,13,2,4.3004231452941895,0,0
14293,9,2,0,7,4.6176323890686035,0,0
14294,9,2,0,8,4.665263652801514,0,0
14295,9,2,0,13,-4.145881652832031,0,0
14298,9,2,1,10,9.10778522491455,0,0
14301,9,2,1,12,8.773930549621582,0,0
14302,9,2,3,6,-1.7955446243286133,0,0
14306,9,2,4,6,10.095069885253906,0,0
14307,9,2,4,10,8.174872398376465,0,0
14309,9,2,5,4,9.039972305297852,0,0
14310,9,2,5,6,10.94646167755127,0,0
14311,9,2,5,8,10.658004760742188,0,0
14312,9,2,5,10,11.592657089233398,0,0
14313,9,2,5,13,10.118026733398438,0,0
14314,9,2,6,7,4.57302713394165,0,0
14315,9,2,7,13,4.988064289093018,0,0
14316,9,2,11,10,0.5525715351104736,0,0
14318,9,2,13,12,-10.667661666870117,0,0
14319,9,2,14,6,-1.4675668478012085,0,0
14321,9,3,0,1,6.536468505859375,0,0
14332,9,3,0,6,5.596246719360352,0,0
14333,9,3,0,13,7.439777851104736,0,0
14334,9,3,0,15,6.234399795532227,0,0
14335,9,3,1,2,7.656246185302734,0,0
14338,9,3,1,6,8.953160285949707,0,0
14340,9,3,2,10,-11.005614280700684,0,0
14345,9,3,5,0,10.198760032653809,0,0
14346,9,3,5,6,9.556591987609863,0,0
14347,9,3,5,7,8.988460540771484,0,0
14348,9,3,5,11,7.915102958679199,0,0
14349,9,3,5,14,9.91319465637207,0,0
14350,9,3,6,2,8.110763549804688,0,0
14351,9,3,6,10,6.994652271270752,0,0
14355,9,4,0,6,5.192802906036377,0,0
14356,9,4,0,7,5.1480207443237305,0,0
14357,9,4,0,11,6.504939079284668,0,0
14358,9,4,0,12,5.1616902351379395,0,0
14359,9,4,0,15,7.098264217376709,0,0
14360,9,4,1,2,7.438484191894531,0,0
14362,9,4,1,3,8.507699966430664,0,0
14363,9,4,1,10,4.505563735961914,0,0
14364,9,4,2,7,7.037624835968018,0,0
14365,9,4,2,8,7.639037609100342,0,0
14369,9,4,3,6,6.963728427886963,0,0
14370,9,4,3,11,5.30453634262085,0,0
14371,9,4,3,14,3.586277723312378,0,0
14372,9,4,5,6,10.192520141601562,0,0
14374,9,4,5,8,10.644111633300781,0,0
14378,9,4,5,12,10.124034881591797,0,0
14379,9,4,5,14,11.261347770690918,0,0
14380,9,4,6,0,7.383804798126221,0,0
14381,9,4,6,15,7.362664699554443,0,0
14383,9,4,7,11,6.057199001312256,0,0
14384,9,4,11,6,7.387767791748047,0,0
14385,9,5,0,1,4.0920233726501465,0,0
14387,9,5,1,4,4.859785079956055,0,0
14390,9,6,0,3,3.8746745586395264,0,0
14391,9,6,0,8,2.117481231689453,0,0
14392,9,6,0,10,6.033241271972656,0,0
14393,9,6,1,0,6.680647373199463,0,0
14395,9,6,1,2,8.654094696044922,0,0
14396,9,6,1,4,8.227313995361328,0,0
14397,9,6,1,7,7.230694770812988,0,0
14399,9,6,1,11,8.446576118469238,0,0
14400,9,6,1,13,6.112113952636719,0,0
14401,9,6,1,15,7.919963836669922,0,0
14405,9,6,2,8,4.563868045806885,0,0
14407,9,6,2,11,4.391183376312256,0,0
14409,9,6,2,14,7.745211124420166,0,0
14411,9,6,2,15,6.967584609985352,0,0
14413,9,6,3,15,3.649231195449829,0,0
14414,9,6,4,7,8.320812225341797,0,0
14415,9,6,4,15,9.675084114074707,0,0
14416,9,6,5,1,9.656820297241211,0,0
14418,9,6,5,2,10.415192604064941,0,0
14419,9,6,5,4,9.41413688659668,0,0
14420,9,6,5,8,8.947158813476562,0,0
14421,9,6,5,11,9.06640625,0,0
14422,9,6,5,12,9.6865816116333,0,0
14423,9,6,5,14,3.418612480163574,0,0
14424,9,6,5,15,11.478859901428223,0,0
14425,9,6,11,7,-5.560238838195801,0,0
14429,9,7,0,2,5.71820592880249,0,0
14430,9,7,0,3,5.302590847015381,0,0
14431,9,7,0,4,4.722488880157471,0,0
14432,9,7,0,8,6.026306629180908,0,0
14433,9,7,0,12,6.6053876876831055,0,0
14434,9,7,0,15,6.128722667694092,0,0
14435,9,7,1,8,7.951661109924316,0,0
14436,9,7,1,14,7.960079193115234,0,0
14437,9,7,2,0,6.389306545257568,0,0
14438,9,7,2,1,2.99609375,0,0
14441,9,7,2,4,6.56109619140625,0,0
14442,9,7,2,12,6.000561714172363,0,0
14443,9,7,2,13,6.004026889801025,0,0
14445,9,7,4,2,7.9422197341918945,0,0
14447,9,7,4,8,7.611979007720947,0,0
14448,9,7,4,15,9.407997131347656,0,0
14449,9,7,5,1,9.840902328491211,0,0
14452,9,7,5,2,10.1837158203125,0,0
14454,9,7,5,3,10.512999534606934,0,0
14455,9,7,5,12,9.71387767791748,0,0
14458,9,7,5,14,12.300292015075684,0,0
14461,9,7,5,15,10.619479179382324,0,0
14462,9,7,11,0,6.821185111999512,0,0
14464,9,8,0,7,5.945001125335693,0,0
14465,9,8,0,12,8.056785583496094,0,0
14466,9,8,0,15,4.247826099395752,0,0
14467,9,8,2,1,7.209980487823486,0,0
14468,9,8,2,3,4.571767807006836,0,0
14473,9,8,2,6,6.000186443328857,0,0
14475,9,8,3,14,7.2609124183654785,0,0
14477,9,8,4,3,4.823148727416992,0,0
14478,9,8,4,6,7.919426441192627,0,0
14480,9,8,4,10,8.408671379089355,0,0
14481,9,8,4,13,5.220595359802246,0,0
14484,9,8,4,15,9.389673233032227,0,0
14485,9,8,5,2,8.644600868225098,0,0
14486,9,8,5,6,9.394437789916992,0,0
14487,9,8,5,7,9.391264915466309,0,0
14488,9,8,7,14,4.546497344970703,0,0
14491,9,8,15,7,-2.9819860458374023,0,0
14496,9,10,0,2,-5.782521724700928,0,0
14497,9,10,0,4,3.2870428562164307,0,0
14498,9,10,0,6,10.645485877990723,0,0
14499,9,10,0,8,2.1304452419281006,0,0
14502,9,10,1,11,7.6882524490356445,0,0
14503,9,10,1,12,6.751093864440918,0,0
14504,9,10,2,1,4.7926411628723145,0,0
14505,9,10,2,3,5.993710041046143,0,0
14507,9,10,2,4,5.737578868865967,0,0
14508,9,10,2,6,5.41815710067749,0,0
14509,9,10,2,12,5.746798515319824,0,0
14510,9,10,4,8,7.722060203552246,0,0
14511,9,10,4,11,9.531582832336426,0,0
14513,9,10,5,3,10.718870162963867,0,0
14514,9,10,5,12,9.665389060974121,0,0
14516,9,10,6,7,9.645624160766602,0,0
14517,9,10,6,11,5.736279487609863,0,0
14518,9,10,7,6,4.301852226257324,0,0
14519,9,10,7,11,4.367671012878418,0,0
14520,9,10,7,13,4.897429943084717,0,0
14521,9,10,11,15,3.395233392715454,0,0
14529,9,11,0,7,7.2606024742126465,0,0
14530,9,11,0,8,-1.3371931314468384,0,0
14531,9,11,0,15,-3.825453519821167,0,0
14532,9,11,1,4,8.904786109924316,0,0
14533,9,11,1,14,6.933677673339844,0,0
14536,9,11,1,15,7.36228084564209,0,0
14537,9,11,2,3,6.338374137878418,0,0
14538,9,11,2,7,3.598391056060791,0,0
14539,9,11,2,12,6.02319860458374,0,0
14540,9,11,2,14,5.1349921226501465,0,0
14541,9,11,3,6,4.158502578735352,0,0
14542,9,11,3,15,5.530165672302246,0,0
14544,9,11,4,7,9.089775085449219,0,0
14546,9,11,5,4,8.600342750549316,0,0
14548,9,11,5,6,11.81253433227539,0,0
14549,9,11,5,8,7.784203052520752,0,0
14550,9,11,5,10,10.064745903015137,0,0
14551,9,11,5,12,7.28816032409668,0,0
14552,9,11,5,15,11.278210639953613,0,0
14553,9,11,6,7,7.342594146728516,0,0
14555,9,11,6,14,8.143315315246582,0,0
14556,9,11,7,6,5.762932300567627,0,0
14559,9,12,0,13,6.713236331939697,0,0
14560,9,12,0,14,5.945988655090332,0,0
14561,9,12,1,0,5.880115032196045,0,0
14562,9,12,1,6,6.918150424957275,0,0
14563,9,12,1,8,6.038897514343262,0,0
14566,9,12,1,10,8.712040901184082,0,0
14567,9,12,1,11,8.146315574645996,0,0
14568,9,12,1,15,8.103180885314941,0,0
14573,9,12,2,10,7.4036431312561035,0,0
14574,9,12,2,14,6.859679698944092,0,0
14580,9,12,4,2,8.148347854614258,0,0
14581,9,12,4,3,7.9101386070251465,0,0
14582,9,12,4,8,8.77282428741455,0,0
14583,9,12,5,0,10.144046783447266,0,0
14584,9,12,5,4,10.197369575500488,0,0
14585,9,12,5,6,9.496561050415039,0,0
14586,9,12,5,11,11.236878395080566,0,0
14587,9,12,5,13,7.91188383102417,0,0
14588,9,12,6,11,8.377096176147461,0,0
14589,9,12,6,15,8.679858207702637,0,0
14592,9,13,0,6,6.1462907791137695,0,0
14593,9,13,0,8,6.25112771987915,0,0
14595,9,13,1,7,8.640185356140137,0,0
14597,9,13,1,8,8.307426452636719,0,0
14601,9,13,2,15,6.79471492767334,0,0
14604,9,13,3,0,-6.54797887802124,0,0
14606,9,13,3,15,2.565666675567627,0,0
14608,9,13,4,6,8.262714385986328,0,0
14609,9,13,4,8,7.72078800201416,0,0
14610,9,13,5,1,7.875191688537598,0,0
14611,9,13,5,8,11.740774154663086,0,0
14612,9,13,5,12,9.269143104553223,0,0
14613,9,13,6,10,3.8836612701416016,0,0
14614,9,13,7,10,5.417881011962891,0,0
14623,9,13,8,14,8.540361404418945,0,0
14626,9,13,12,8,-2.964017629623413,0,0
14627,9,13,12,15,0.166817307472229,0,0
14629,9,13,14,4,-2.8461878299713135,0,0
14630,9,14,0,2,6.247136116027832,0,0
14631,9,14,0,3,6.9860711097717285,0,0
14632,9,14,0,8,7.274688243865967,0,0
14641,9,14,0,10,-7.199706554412842,0,0
14642,9,14,0,11,5.128976345062256,0,0
14643,9,14,1,0,10.5301513671875,0,0
14644,9,14,1,3,8.5134859085083,0,0
14647,9,14,1,4,6.867887020111084,0,0
